            0         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99       100       101       102       103       104       105       106       107       108       109       110       111       112       113       114       115       116       117       118       119       120       121       122       123       124       125       126       127       128       129       130       131       132       133       134       135       136       137       138       139       140       141       142       143       144       145       146       147       148       149       150       151       152       153       154       155       156       157       158       159       160       161       162       163       164       165       166       167       168       169       170
88   0.117237  0.026461 -0.293349  0.001060  0.090712 -0.000859  0.019575  0.094963  0.116570  0.078402  0.106093 -0.216267 -0.197622  0.090694  0.014331  0.014637  0.108720  0.104877  0.074780  0.009824  0.015070  0.335786  0.433214  0.289581  0.424157  0.042710  0.051918  0.335797  0.433206  0.289579  0.424167  0.042399  0.051569  0.052398  0.077311  0.083793  0.056992  0.019594  0.019768  0.267890  0.355098  0.255995  0.317347  0.054400  0.057640  0.265385  0.353236  0.329618  0.311049  0.051677  0.054955  0.532443  0.624239  0.299916  0.636661  0.019207  0.020604  0.065475  0.538251  0.516661  0.503818  0.346047  0.347117  0.065474  0.538233  0.516637  0.503815  0.346205  0.347049  0.024845  0.070311  0.034330  0.024084  0.429786  0.428232  0.029543  0.439987  0.420797  0.414162  0.383856  0.375636  0.028987  0.440869  0.425366  0.419418  0.380780  0.373444  0.305975  1.000000  0.898730  0.907458  0.292683  0.285570  0.017855  0.049529  0.092603  0.042875 -0.051535 -0.049920 -0.145780 -0.167482 -0.030857 -0.163719  0.063593  0.063331 -0.102149 -0.084929 -0.014815 -0.099843 -0.021817 -0.022361 -0.241494 -0.246815  0.027349 -0.253868 -0.022094 -0.022513 -0.016892 -0.007752  0.007387 -0.009224 -0.046758 -0.047987 -0.001371  0.032647  0.071464  0.034249  0.081115  0.081254 -0.001993  0.142378  0.112140  0.097841 -0.042975 -0.039575 -0.155061 -0.064558  0.063355 -0.140069 -0.107761 -0.112463 -0.135100  0.081598  0.032585 -0.024096 -0.136702 -0.136290 -0.404090 -0.104199  0.234921 -0.271928 -0.165301 -0.164940 -0.135089  0.161420  0.129578  0.024892 -0.138944 -0.139856  0.001697  0.076583  0.037105  0.014911  0.086890  0.085685  0.117237  0.064451  0.090712  0.001060  0.064460 -0.167596
89   0.042024 -0.060329 -0.345383 -0.062300  0.006954 -0.061997 -0.023471  0.037806  0.045984  0.040147  0.044208 -0.258217 -0.255628  0.006949  0.003962 -0.017214  0.040143  0.071157  0.046686 -0.006358 -0.005553  0.318047  0.432554  0.316134  0.422773  0.038566  0.039060  0.318095  0.432578  0.316132  0.422817  0.038284  0.038761  0.003186  0.009811  0.031136  0.005218  0.027341  0.028068  0.257883  0.339077  0.251648  0.305902  0.055122  0.057989  0.255131  0.344383  0.344901  0.302824  0.051639  0.054240  0.513349  0.570027  0.288592  0.603564  0.010544  0.014100 -0.042982  0.540932  0.569695  0.531962  0.363837  0.362735 -0.042980  0.540951  0.569677  0.531968  0.363993  0.362836 -0.015440  0.022167  0.018703  0.015163  0.478325  0.479031 -0.072366  0.418049  0.429492  0.414065  0.407691  0.405534 -0.065745  0.429065  0.443781  0.428263  0.406843  0.405434 -0.000066  0.898730  1.000000  0.791002  0.328853  0.324223  0.004732  0.016838  0.074846  0.026296 -0.066600 -0.068783 -0.172537 -0.194391 -0.027806 -0.190559  0.086178  0.086764 -0.093936 -0.111836 -0.047249 -0.101157 -0.041730 -0.041690 -0.248388 -0.303463 -0.011769 -0.294563 -0.031757 -0.032210 -0.029993 -0.063145 -0.033248 -0.036119 -0.049788 -0.051598  0.008494  0.033782  0.072397  0.040327  0.061447  0.061396 -0.032550  0.087746  0.104208  0.093708 -0.062356 -0.061453 -0.179394 -0.142570  0.014750 -0.170935 -0.113599 -0.116853 -0.132501 -0.008729  0.011803 -0.040370 -0.158612 -0.159428 -0.357131 -0.137645  0.252930 -0.279908 -0.190072 -0.189823 -0.136261  0.057637  0.115716  0.011808 -0.154939 -0.155680 -0.028306  0.007977  0.000886 -0.018270  0.090367  0.090414  0.042024 -0.042833  0.006954 -0.062300 -0.042750 -0.194523
90   0.055107 -0.025842 -0.355787  0.006741  0.025770 -0.001230  0.048648  0.036597  0.050314  0.047755  0.044087 -0.255995 -0.244562  0.025759  0.011268  0.048636  0.051378  0.078502  0.098044  0.002141 -0.000435  0.278708  0.390341  0.287170  0.376007  0.019420  0.024976  0.278745  0.390361  0.287169  0.376042  0.019228  0.024757  0.009434  0.011528  0.020742  0.010946  0.033061  0.033061  0.266873  0.354166  0.265014  0.320100  0.057893  0.063778  0.266243  0.350541  0.325308  0.312015  0.056038  0.061804  0.508212  0.590807  0.293711  0.613376  0.037668  0.038647  0.163139  0.497252  0.498475  0.526591  0.340127  0.338873  0.163134  0.497275  0.498468  0.526588  0.340249  0.338952  0.060136  0.020719  0.021384  0.025015  0.405632  0.407293  0.125377  0.440574  0.442429  0.460968  0.378803  0.377664  0.117332  0.439152  0.443129  0.462404  0.375113  0.375060  0.598139  0.907458  0.791002  1.000000  0.286167  0.281698  0.000892  0.027659  0.083588  0.025730 -0.079676 -0.082824 -0.166367 -0.189147 -0.032833 -0.185157  0.043416  0.044586 -0.097391 -0.093383 -0.024747 -0.096227 -0.018751 -0.020725 -0.242776 -0.263077  0.018848 -0.267826 -0.026016 -0.026497 -0.029848 -0.040492 -0.022754 -0.031742 -0.048481 -0.050368  0.014178  0.053259  0.083542  0.054621  0.086909  0.085383  0.045094  0.077350  0.087346  0.096088 -0.048747 -0.048717 -0.172763 -0.127530  0.029806 -0.160487 -0.110859 -0.114399 -0.104726 -0.052287 -0.034065 -0.073833 -0.139300 -0.140379 -0.339074 -0.214392  0.156128 -0.318499 -0.171642 -0.171468 -0.096136  0.005703  0.047176 -0.025748 -0.144278 -0.144828  0.047593  0.031816  0.011286  0.012323  0.072243  0.072433  0.055107  0.023052  0.025770  0.006741  0.023217 -0.189190
91   0.017586 -0.036750 -0.179076 -0.034587 -0.007845 -0.035996 -0.007527  0.019641  0.019477  0.014455  0.022392 -0.159165 -0.155014 -0.007847  0.002481 -0.002739  0.017745  0.036203  0.029986  0.022890  0.023174  0.151789  0.207070  0.151571  0.202456 -0.009926 -0.010519  0.151817  0.207085  0.151571  0.202482 -0.009780 -0.010339 -0.005191 -0.003223  0.006153 -0.004800  0.011945  0.012087  0.145389  0.178143  0.112500  0.164531  0.028341  0.033001  0.140746  0.182241  0.162947  0.162995  0.026096  0.030287  0.244641  0.265032  0.123371  0.284511  0.017158  0.020075 -0.007372  0.254002  0.265990  0.252364  0.450333  0.448587 -0.007346  0.254017  0.265984  0.252375  0.453720  0.452082 -0.009812  0.000531 -0.000904 -0.002204  0.432116  0.433173 -0.020258  0.201241  0.206410  0.202118  0.698805  0.700854 -0.018559  0.219357  0.226761  0.222567  0.697962  0.699547  0.048343  0.292683  0.328853  0.286167  1.000000  0.993909  0.007028  0.006569  0.032995  0.017688 -0.062070 -0.062486 -0.072288 -0.081940 -0.017461 -0.079849  0.023449  0.022279 -0.048494 -0.068313 -0.041539 -0.057425 -0.013434 -0.013690 -0.117908 -0.157622 -0.025951 -0.149693 -0.014423 -0.014346 -0.020257 -0.045751 -0.027394 -0.026444 -0.026784 -0.027908  0.010549  0.029411  0.046045  0.031085  0.035067  0.035288 -0.004899  0.026979  0.037607  0.037173  0.077471  0.077900 -0.068600 -0.085993 -0.059189 -0.077952  0.370826  0.369452 -0.052231 -0.019851 -0.004209 -0.022598 -0.022363 -0.022706 -0.147437 -0.101867  0.072144 -0.144079 -0.030019 -0.029406 -0.050016 -0.013867  0.018016 -0.014201  0.077987  0.078017 -0.000960 -0.010836 -0.011545 -0.014191 -0.041233 -0.041190  0.017586 -0.033173 -0.007845 -0.034587 -0.033095 -0.083089
92   0.015461 -0.041771 -0.185715 -0.036606 -0.008312 -0.038190 -0.007255  0.018155  0.017394  0.013731  0.020867 -0.165685 -0.162025 -0.008313  0.001367 -0.002914  0.016047  0.035055  0.029266  0.015630  0.016291  0.148357  0.203596  0.150637  0.199200 -0.016353 -0.017323  0.148387  0.203614  0.150637  0.199227 -0.016179 -0.017112 -0.007485 -0.007273  0.001473 -0.007314  0.012536  0.012604  0.142314  0.174409  0.111237  0.161324  0.028271  0.032732  0.137717  0.178607  0.161421  0.159790  0.026082  0.030077  0.239116  0.258067  0.121564  0.278370  0.023093  0.026016 -0.007560  0.249874  0.263963  0.251008  0.440664  0.440425 -0.007534  0.249891  0.263958  0.251020  0.444063  0.443948 -0.009854 -0.002585 -0.002024 -0.002634  0.426802  0.427867 -0.020465  0.196759  0.203710  0.200036  0.693058  0.699024 -0.018732  0.215009  0.224020  0.220463  0.692277  0.697655  0.047333  0.285570  0.324223  0.281698  0.993909  1.000000  0.006011  0.004756  0.031768  0.016380 -0.065276 -0.065806 -0.080868 -0.091155 -0.017908 -0.088941  0.015681  0.014637 -0.049449 -0.071757 -0.044759 -0.059061 -0.013580 -0.014181 -0.122455 -0.163692 -0.026446 -0.155731 -0.013872 -0.013850 -0.021069 -0.048412 -0.029511 -0.027858 -0.026988 -0.028138  0.010221  0.028255  0.045189  0.030323  0.034011  0.033971 -0.005338  0.023649  0.035890  0.035867  0.075846  0.076008 -0.076853 -0.094312 -0.061032 -0.086185  0.375361  0.378235 -0.052732 -0.027672 -0.009833 -0.028170 -0.020873 -0.021374 -0.150078 -0.108895  0.070096 -0.150964 -0.028375 -0.027825 -0.050379 -0.020936  0.012900 -0.018828  0.080747  0.081354 -0.000485 -0.011223 -0.011858 -0.014750 -0.043086 -0.043254  0.015461 -0.035003 -0.008312 -0.036606 -0.034928 -0.092322
93   0.249192 -0.013791  0.032460 -0.025707  0.054493 -0.026086 -0.010908  0.301126  0.259543 -0.001189  0.297512  0.003640  0.000558  0.054487  0.002676  0.024639  0.248881  0.213158  0.129041  0.006674  0.016598  0.068113  0.027802 -0.019395  0.048256  0.004788  0.004572  0.068063  0.027767 -0.019395  0.048210  0.004820  0.004603  0.079147  0.074273 -0.005605  0.078636 -0.003255 -0.003273  0.017391  0.006423 -0.020819  0.012121  0.011248  0.013351  0.018631  0.010157 -0.026459  0.014743  0.011058  0.013058  0.040684 -0.008759 -0.050587  0.020652  0.002232  0.003844  0.001501  0.046185  0.019543  0.011674  0.007796  0.012040  0.001449  0.046145  0.019525  0.011647  0.007726  0.011934  0.010384  0.061140  0.038472  0.031385  0.014669  0.012473  0.000191  0.016871  0.001490 -0.002522  0.012298  0.010196 -0.000401  0.023330  0.006092  0.001369  0.007808  0.005063 -0.007603  0.017855  0.004732  0.000892  0.007028  0.006011  1.000000  0.664353 -0.020615  0.971369  0.008103  0.006753  0.045888  0.044144 -0.017644  0.045011 -0.001481 -0.001147  0.037800  0.004929 -0.032001  0.028059 -0.004662 -0.004774  0.067652  0.002133 -0.078634  0.036857 -0.007375 -0.007401  0.006039 -0.024236 -0.028257 -0.004439 -0.009581 -0.010321  0.157902  0.080392 -0.013877  0.130811  0.005356  0.005165  0.023396  0.076403  0.038314  0.031889  0.011152  0.012817  0.040819  0.043834  0.006180  0.039878 -0.004602 -0.007009 -0.010607  0.047895  0.026713  0.014806 -0.003427 -0.002881  0.000383  0.025286  0.003581  0.020100  0.010277  0.010518 -0.007276  0.024599  0.012028  0.000291  0.001983  0.000857 -0.006311  0.009035  0.006686  0.001561  0.002396  0.001950  0.249192  0.015919  0.054493 -0.025707  0.015970  0.043936
94   0.290419  0.135082  0.037458  0.142150  0.039054  0.141510  0.045244  0.187597  0.272815  0.166697  0.203605 -0.008393  0.002207  0.039038  0.009479  0.080874  0.287746  0.293953  0.238908 -0.016610 -0.009962  0.022156  0.039278  0.019401  0.026848  0.005387  0.009661  0.022107  0.039238  0.019399  0.026806  0.005293  0.009570  0.065955  0.087132  0.053112  0.068093 -0.002073 -0.002259 -0.031613 -0.019490  0.009570 -0.029623  0.007449  0.005667 -0.031362 -0.021868  0.018187 -0.029075  0.006591  0.005037 -0.025341  0.073510  0.077943  0.012831 -0.007861 -0.009523  0.071979  0.074169  0.038178  0.049610  0.010089  0.011764  0.071907  0.074120  0.038157  0.049573  0.010132  0.011765  0.029058  0.077423  0.052089  0.044395  0.014531  0.013523  0.065362 -0.002775 -0.022584 -0.016236  0.014246  0.010744  0.062169 -0.002151 -0.021691 -0.014471  0.010502  0.006896  0.020402  0.049529  0.016838  0.027659  0.006569  0.004756  0.664353  1.000000  0.628075  0.764230  0.003337  0.006407 -0.006245  0.008309  0.042229  0.005852  0.018706  0.019023 -0.002199  0.072434  0.063218  0.010309 -0.003650 -0.001949 -0.056047  0.056179  0.090400  0.002207 -0.003291 -0.003610 -0.014365  0.107403  0.072496  0.004369  0.008133  0.008798  0.085112  0.201164  0.160153  0.149423 -0.001297 -0.003714  0.080789  0.118852  0.077820  0.081613 -0.002259 -0.000773  0.008304  0.011019 -0.012636  0.004247 -0.003076 -0.005185 -0.018202  0.050457  0.021610  0.008222  0.008218  0.009061 -0.024465  0.009196  0.003358 -0.001064  0.005611  0.005806 -0.025482  0.028526  0.011261 -0.011186  0.011352  0.011321  0.014123  0.049623  0.047948  0.043148  0.003428  0.003148  0.290419  0.136008  0.039054  0.142150  0.136030  0.007902
95   0.136679  0.076139 -0.046801  0.089371  0.000303  0.089955  0.025730 -0.025971  0.117247  0.275746  0.011528 -0.064935 -0.052894  0.000291  0.007455  0.056792  0.132927  0.163394  0.156156 -0.054882 -0.052697 -0.030578  0.058191  0.094357  0.019288 -0.005619 -0.002434 -0.030611  0.058175  0.094359  0.019269 -0.005956 -0.002756  0.028696  0.045748  0.068743  0.032910  0.005427  0.005139 -0.067476 -0.030626  0.067117 -0.052095 -0.003564 -0.008269 -0.068380 -0.034073  0.106799 -0.053515 -0.005099 -0.009415 -0.061644  0.119223  0.206233  0.022715 -0.012988 -0.017244  0.071141  0.102171  0.088451  0.103428  0.027804  0.027307  0.071048  0.102156  0.088453  0.103404  0.028060  0.027556  0.034669  0.041821  0.033964  0.032202  0.043779  0.044618  0.075456 -0.008568 -0.017125 -0.005605  0.037682  0.035492  0.070404 -0.009142 -0.016973 -0.004561  0.036962  0.035093  0.038609  0.092603  0.074846  0.083588  0.032995  0.031768 -0.020615  0.628075  1.000000  0.197351 -0.010840 -0.009165 -0.077875 -0.065296  0.056029 -0.067961  0.036483  0.036582 -0.043708  0.044120  0.097107 -0.019727 -0.004017 -0.002332 -0.155785  0.024050  0.206995 -0.072469 -0.005115 -0.005309 -0.029050  0.089336  0.110751  0.010477  0.031349  0.031949 -0.035226  0.261084  0.351183  0.135160 -0.012063 -0.016262  0.062944  0.089298  0.074418  0.080287 -0.032417 -0.031877 -0.058560 -0.059622 -0.034914 -0.064308 -0.006388 -0.007808 -0.026521  0.004253 -0.009824 -0.017498  0.001398  0.001771 -0.080267 -0.053745  0.013842 -0.071964 -0.018413 -0.018519 -0.032959 -0.000682 -0.005286 -0.024298  0.003239  0.003856  0.013872  0.030569  0.029962  0.028602  0.004553  0.004470  0.136679  0.069042  0.000303  0.089371  0.069035 -0.065813
96   0.267874 -0.003578  0.011860 -0.010712  0.052947 -0.011087 -0.005494  0.287659  0.273513  0.058661  0.293278 -0.014707 -0.015474  0.052938  0.003619  0.036390  0.266486  0.233711  0.151861 -0.009522  0.000852  0.059569  0.043582  0.007281  0.054177  0.002442  0.002487  0.059510  0.043543  0.007282  0.054125  0.002382  0.002428  0.087002  0.084987  0.010104  0.087553 -0.002052 -0.002010  0.000231 -0.000919 -0.001943 -0.000727  0.009248  0.010258  0.001228  0.002202  0.003702  0.001541  0.008671  0.009715  0.026061  0.021906  0.004446  0.028711 -0.001388 -0.000673  0.025771  0.073889  0.044068  0.042081  0.014571  0.018618  0.025691  0.073848  0.044053  0.042048  0.014565  0.018578  0.020546  0.069548  0.046181  0.039244  0.027759  0.025799  0.022484  0.015513 -0.001620 -0.002040  0.023179  0.020644  0.020063  0.022046  0.003162  0.002182  0.018501  0.015384  0.005178  0.042875  0.026296  0.025730  0.017688  0.016380  0.971369  0.764230  0.197351  1.000000  0.003775  0.002388  0.023416  0.022762 -0.009295  0.023353  0.007709  0.007984  0.026029  0.011538 -0.009062  0.022981 -0.004616 -0.004289  0.026503  0.001118 -0.028563  0.013391 -0.007736 -0.007774 -0.001346 -0.008285 -0.002953 -0.002022 -0.000781 -0.001402  0.145349  0.156514  0.089379  0.176019  0.000845  0.000051  0.039044  0.093045  0.052589  0.048261  0.000975  0.002732  0.021582  0.023756 -0.004457  0.019044 -0.005826 -0.008523 -0.017731  0.045378  0.022037  0.008429 -0.004078 -0.003501 -0.024524  0.004576  0.006068 -0.005138  0.005306  0.005506 -0.014855  0.021118  0.008289 -0.007105  0.002563  0.001573 -0.003354  0.011190  0.008480  0.003877  0.002612  0.002164  0.267874  0.026352  0.052947 -0.010712  0.026402  0.022416
97   0.025076  0.022500  0.122191  0.012827  0.007632  0.012834  0.006490  0.009806  0.024350  0.039076  0.015508  0.310352  0.304440  0.007635 -0.003628  0.000444  0.024392  0.017903  0.007856  0.089720  0.092931 -0.044875 -0.112811 -0.117318 -0.095341  0.139898  0.146135 -0.044900 -0.112827 -0.117314 -0.095364  0.140221  0.146375  0.016280  0.021819  0.034224  0.018648 -0.064095 -0.064111  0.003428 -0.015068 -0.045947 -0.007675  0.031141  0.033861  0.002686 -0.017324 -0.075128 -0.008031  0.034470  0.036885 -0.050908 -0.066166 -0.061976 -0.069523  0.000539  0.000721 -0.007499 -0.086051 -0.096099 -0.096433 -0.005273 -0.003227 -0.007531 -0.086058 -0.096090 -0.096435 -0.005251 -0.003297  0.002249  0.005814  0.000063 -0.001330 -0.065946 -0.066371  0.004615 -0.008274 -0.014991 -0.016812 -0.045433 -0.047804  0.003737 -0.013052 -0.020474 -0.022547 -0.043551 -0.045804 -0.044516 -0.051535 -0.066600 -0.079676 -0.062070 -0.065276  0.008103  0.003337 -0.010840  0.003775  1.000000  0.970200  0.066453  0.071533  0.002390  0.070651 -0.033771 -0.034546  0.014887  0.009529 -0.006894  0.013233  0.160588  0.153180  0.062957  0.078200  0.003233  0.076541  0.096633  0.097422  0.007088  0.017262  0.016475  0.013314 -0.100332 -0.107146  0.010911  0.001520 -0.003165  0.003975  0.319271  0.321138  0.005130 -0.001858 -0.016419 -0.018366  0.050401  0.051138  0.064657  0.075754  0.030721  0.067355 -0.016484 -0.020889  0.011832  0.045026  0.027632  0.032994  0.009307  0.010207  0.071168  0.106693  0.003396  0.109960  0.020860  0.020726  0.013477  0.063402  0.037966  0.045220 -0.001570 -0.001734 -0.010784  0.013433  0.011960  0.006509  0.008622  0.008863  0.025076  0.018201  0.007632  0.012827  0.018187  0.072226
98   0.025712  0.031296  0.130276  0.020141  0.009362  0.020280  0.008389  0.008444  0.025424  0.040505  0.014153  0.328925  0.328065  0.009364 -0.001793 -0.000254  0.024853  0.017735  0.006837  0.091292  0.094476 -0.046877 -0.114350 -0.118770 -0.098022  0.141390  0.153439 -0.046901 -0.114366 -0.118766 -0.098045  0.141764  0.153788  0.014745  0.022783  0.036439  0.017076 -0.066850 -0.066989  0.000852 -0.016070 -0.045076 -0.009551  0.028998  0.032133  0.000101 -0.019662 -0.075725 -0.010699  0.032486  0.035356 -0.055878 -0.062710 -0.057451 -0.072465 -0.002398 -0.001743 -0.006925 -0.087805 -0.098840 -0.099152 -0.003988 -0.001884 -0.006954 -0.087814 -0.098833 -0.099154 -0.003932 -0.001948  0.001142  0.007678  0.000882 -0.000907 -0.067299 -0.067621  0.004267 -0.009973 -0.017180 -0.019245 -0.045400 -0.047976  0.003450 -0.015851 -0.023548 -0.025784 -0.043310 -0.045905 -0.046686 -0.049920 -0.068783 -0.082824 -0.062486 -0.065806  0.006753  0.006407 -0.009165  0.002388  0.970200  1.000000  0.067863  0.073503  0.004038  0.072461 -0.029225 -0.030003  0.013085  0.012882 -0.002157  0.011782  0.165698  0.160137  0.060067  0.085222  0.011113  0.078789  0.099383  0.100415  0.005783  0.024503  0.023184  0.014079 -0.096185 -0.102577  0.009486 -0.001056 -0.006220  0.001177  0.319383  0.326919  0.002856 -0.000436 -0.016555 -0.019550  0.051499  0.052582  0.066642  0.079701  0.031388  0.069306 -0.016369 -0.020917  0.010250  0.050171  0.029029  0.033855  0.009651  0.010417  0.070301  0.111265  0.003347  0.113468  0.022217  0.022107  0.010435  0.069290  0.039774  0.045663 -0.000986 -0.001081 -0.011641  0.012034  0.009546  0.004068  0.010454  0.010253  0.025712  0.026092  0.009362  0.020141  0.026022  0.074245
99   0.057304  0.175927  0.537979 -0.007714 -0.008312 -0.004326 -0.022207  0.061463  0.058062  0.000759  0.060253  0.153789  0.148640 -0.008320  0.004767  0.003327  0.056598  0.050358  0.031500  0.111537  0.117540 -0.040071 -0.091017 -0.095289 -0.081087  0.090172  0.093075 -0.040113 -0.091050 -0.095289 -0.081125  0.090190  0.093082  0.042838  0.055033  0.032536  0.044224 -0.012693 -0.011996  0.081591  0.044204 -0.077763  0.060236  0.017402  0.019134  0.078156  0.052448 -0.089533  0.064645  0.014415  0.015889 -0.021021 -0.180246 -0.204450 -0.112710 -0.059047 -0.058960 -0.005735 -0.128142 -0.162820 -0.165600  0.008768  0.010288 -0.005745 -0.128195 -0.162842 -0.165622  0.008056  0.009333  0.001211  0.051806  0.026850  0.018678 -0.079343 -0.081916 -0.033562  0.006316 -0.010674 -0.022928 -0.040467 -0.043969 -0.029753  0.024035  0.008298 -0.003636 -0.044305 -0.048071 -0.045009 -0.145780 -0.172537 -0.166367 -0.072288 -0.080868  0.045888 -0.006245 -0.077875  0.023416  0.066453  0.067863  1.000000  0.965263 -0.342219  0.980033  0.075016  0.077436  0.195485  0.211781  0.100968  0.217982 -0.017871 -0.016840  0.559806  0.446034 -0.151751  0.573571 -0.012059 -0.011413  0.056544  0.067005  0.048410  0.067585 -0.029964 -0.030786  0.000364 -0.138609 -0.139757 -0.062481  0.015462  0.015628 -0.020224  0.037132  0.013961  0.001512  0.054454  0.057311  0.865803  0.764375  0.057775  0.846806 -0.047405 -0.052286  0.140082  0.323312  0.311711  0.334112  0.024379  0.024748  0.445880  0.457751 -0.007364  0.536753  0.030275  0.029960  0.040940  0.066190  0.034947  0.039540  0.004829  0.004706 -0.008438  0.014950  0.035031  0.048198 -0.049462 -0.048724  0.057304 -0.011363 -0.008312 -0.007714 -0.011812  0.961585
100  0.057210  0.190530  0.582222  0.010860 -0.008551  0.015802 -0.020371  0.060973  0.057091 -0.000991  0.059469  0.166669  0.160189 -0.008559  0.004631  0.007208  0.056542  0.047855  0.031672  0.116240  0.122487 -0.050225 -0.105484 -0.106450 -0.095155  0.097965  0.100925 -0.050270 -0.105520 -0.106451 -0.095196  0.097994  0.100969  0.045181  0.058627  0.037521  0.046923 -0.016247 -0.015417  0.076383  0.035713 -0.087071  0.053014  0.020194  0.022961  0.072661  0.044038 -0.100856  0.057539  0.017258  0.019905 -0.035620 -0.152315 -0.179113 -0.110811 -0.064342 -0.063893 -0.007758 -0.146615 -0.182915 -0.185732  0.005323  0.006927 -0.007772 -0.146672 -0.182937 -0.185756  0.004507  0.005858  0.001869  0.054186  0.028367  0.019944 -0.091826 -0.094612 -0.038096 -0.005898 -0.023511 -0.036656 -0.049012 -0.052661 -0.033649  0.012373 -0.004015 -0.016792 -0.053281 -0.057159 -0.053919 -0.167482 -0.194391 -0.189147 -0.081940 -0.091155  0.044144  0.008309 -0.065296  0.022762  0.071533  0.073503  0.965263  1.000000 -0.096046  0.996991  0.081153  0.082692  0.201216  0.248930  0.137122  0.230252 -0.019898 -0.018613  0.565836  0.500830 -0.110659  0.601079 -0.013315 -0.012918  0.055974  0.086115  0.063471  0.070731 -0.034122 -0.033743 -0.004831 -0.104449 -0.118662 -0.060881  0.017249  0.018188 -0.022249  0.035729  0.011631 -0.001441  0.058819  0.061837  0.897254  0.795126  0.067722  0.879213 -0.047024 -0.052321  0.147006  0.336701  0.324977  0.348599  0.031145  0.031373  0.479273  0.490191 -0.006998  0.574996  0.036707  0.036363  0.045536  0.075898  0.045702  0.049406  0.010961  0.010781 -0.009715  0.019046  0.046119  0.065196 -0.054337 -0.053489  0.057210  0.002502 -0.008551  0.010860  0.002038  0.997734
101 -0.014004  0.004831  0.025526  0.049485  0.001525  0.053438  0.007620 -0.016605 -0.017253 -0.005414 -0.017180  0.010239  0.006018  0.001527 -0.001606  0.012032 -0.013808 -0.020915 -0.007613 -0.009583 -0.009844 -0.027699 -0.031465 -0.018299 -0.032307  0.006477  0.005752 -0.027704 -0.031468 -0.018301 -0.032312  0.006519  0.005902  0.000933  0.002857  0.013469  0.002119 -0.014149 -0.013469 -0.038910 -0.041885 -0.015084 -0.041093  0.008326  0.011752 -0.039142 -0.043434 -0.019052 -0.041672  0.009396  0.013423 -0.037171  0.141522  0.140510  0.042689 -0.006517 -0.005019 -0.006268 -0.037306 -0.035103 -0.034718 -0.013659 -0.013523 -0.006289 -0.037305 -0.035098 -0.034721 -0.013830 -0.013663  0.004874 -0.001891  0.000898  0.002059 -0.025015 -0.025592 -0.008336 -0.046333 -0.044745 -0.045130 -0.020237 -0.020321 -0.006849 -0.048465 -0.047299 -0.047589 -0.020730 -0.020380 -0.018538 -0.030857 -0.027806 -0.032833 -0.017461 -0.017908 -0.017644  0.042229  0.056029 -0.009295  0.002390  0.004038 -0.342219 -0.096046  1.000000 -0.167184  0.004437  0.000490 -0.025661  0.071755  0.100743 -0.007763 -0.002306 -0.001154 -0.105271  0.083302  0.180000 -0.036849 -0.001163 -0.002150 -0.015337  0.041662  0.039422 -0.004560 -0.008052 -0.004396 -0.019674  0.134642  0.099393  0.017039  0.004637  0.007574 -0.003070 -0.013319 -0.011149 -0.010630  0.002963  0.002888 -0.085154 -0.064312  0.021220 -0.077752  0.013033  0.012690 -0.008718 -0.024770 -0.021648 -0.023291  0.018426  0.017630  0.011491  0.010376  0.006738  0.009324  0.015876  0.015763  0.003879  0.019763  0.030536  0.024361  0.021396  0.021019 -0.003102  0.011038  0.031140  0.048900 -0.004311 -0.004003 -0.014004  0.039144  0.001525  0.049485  0.039193 -0.089978
