            0         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99       100       101       102       103       104       105       106       107       108       109       110       111       112       113       114       115       116       117       118       119       120       121       122       123       124       125       126       127       128       129       130       131       132       133       134       135       136       137       138       139       140       141       142       143       144       145       146       147       148       149       150       151       152       153       154       155       156       157       158       159       160       161       162       163       164
83   0.070404 -0.067499 -0.016109 -0.067190 -0.015506 -0.069293 -0.017019  0.093971  0.078275  0.000932  0.093595 -0.106841 -0.111108 -0.015510  0.007067 -0.008677  0.074913  0.152516  0.126674  0.099933  0.098788  0.237987  0.231597  0.112610  0.256522  0.035342  0.033810  0.238022  0.231611  0.112610  0.256547  0.035332  0.033798  0.004902  0.002013 -0.004338  0.004769  0.028531  0.028629  0.864706  0.872945  0.202451  0.887694  0.052468  0.058368  0.870863  0.902282  0.199522  0.896180  0.048429  0.054120  0.453490  0.353452  0.014512  0.448447  0.017262  0.021201 -0.021929  0.272987  0.289184  0.271407  0.248304  0.247066 -0.021938  0.273014  0.289191  0.271421  0.248389  0.247135 -0.004521 -0.006611 -0.005118 -0.004917  0.318273  0.319513 -0.030962  0.923063  0.933539  0.917759  0.283245  0.283370 -0.030765  0.982233  1.000000  0.982532  0.283780  0.284291  0.173050  0.429903  0.442846  0.449932  0.223430  0.220746  0.003707 -0.022947 -0.017328  0.000798 -0.019700 -0.022757  0.003632 -0.008812 -0.046902 -0.005287  0.018086  0.019006 -0.085099 -0.122274 -0.077071 -0.101162 -0.013927 -0.014513  0.061081 -0.072575 -0.140194 -0.007710 -0.020183 -0.020323 -0.023079 -0.071621 -0.053897 -0.036766 -0.034713 -0.037032 -0.033303 -0.046477 -0.010184 -0.034873  0.038036  0.037568  0.007994  0.030795  0.046625  0.049947  0.001477  0.001776 -0.013503 -0.055997 -0.093387 -0.031536 -0.057426 -0.058506 -0.085465  0.010785  0.046853  0.013453 -0.117258 -0.118228 -0.018777 -0.005720  0.056489 -0.017231 -0.095829 -0.095990 -0.108534 -0.022849  0.039841 -0.029613 -0.136947 -0.138226 -0.007255 -0.016721 -0.011376 -0.012492  0.054087  0.055328
84   0.057156 -0.051413 -0.028871 -0.043949 -0.017358 -0.045384 -0.010613  0.075445  0.061141 -0.002859  0.074670 -0.103495 -0.105166 -0.017368  0.015316  0.018892  0.061433  0.141069  0.141218  0.096472  0.092805  0.219363  0.222024  0.113865  0.241360  0.033985  0.033414  0.219407  0.222044  0.113864  0.241393  0.033977  0.033405 -0.009648 -0.013427 -0.012162 -0.010279  0.028726  0.028721  0.840964  0.850711  0.200577  0.864274  0.052163  0.058240  0.847142  0.878309  0.195586  0.871962  0.048105  0.053962  0.438043  0.358211  0.028450  0.441202  0.018680  0.022452  0.029081  0.266861  0.283719  0.284307  0.243459  0.241455  0.029082  0.266896  0.283728  0.284322  0.243546  0.241566  0.003196 -0.016542 -0.008444 -0.005490  0.310964  0.312785  0.136594  0.911049  0.918702  0.933233  0.277628  0.279218  0.137842  0.968421  0.982532  1.000000  0.278061  0.280001  0.222350  0.424115  0.427637  0.468755  0.219321  0.217260 -0.000847 -0.015938 -0.005106 -0.000167 -0.021741 -0.024959 -0.008105 -0.021370 -0.047180 -0.017716  0.013729  0.014795 -0.087517 -0.117567 -0.071058 -0.101994 -0.012599 -0.013186  0.044671 -0.073708 -0.126672 -0.016479 -0.019225 -0.019485 -0.022253 -0.067312 -0.055475 -0.037639 -0.035062 -0.037285 -0.027098 -0.035847 -0.004124 -0.025845  0.040534  0.040167  0.031416  0.021912  0.041648  0.052127  0.000461 -0.000089 -0.023805 -0.069761 -0.099561 -0.042354 -0.056293 -0.057170 -0.085863 -0.015515  0.028523 -0.003723 -0.115603 -0.116844 -0.016368 -0.031142  0.037306 -0.032977 -0.094121 -0.094243 -0.106762 -0.045363  0.024008 -0.041614 -0.134306 -0.135110  0.002115 -0.020886 -0.015908 -0.013919  0.050271  0.051515
85   0.038611 -0.030954 -0.176518 -0.031814 -0.012115 -0.032300 -0.016029  0.038140  0.040973  0.024709  0.041998 -0.142024 -0.135911 -0.012118  0.002355 -0.002316  0.039022  0.060283  0.045926  0.232718  0.233665  0.188398  0.251240  0.179161  0.246640  0.029517  0.031158  0.188428  0.251255  0.179160  0.246667  0.029670  0.031331  0.000489  0.003529  0.010464  0.001115  0.014033  0.014046  0.187904  0.227487  0.137240  0.211237  0.045212  0.050642  0.183922  0.232791  0.194498  0.210031  0.041671  0.046918  0.311266  0.330591  0.137853  0.355275  0.005271  0.008512 -0.008177  0.305789  0.315711  0.298300  0.741201  0.736028 -0.008148  0.305801  0.315700  0.298310  0.746298  0.741224 -0.011359  0.008017  0.003517  0.000939  0.551595  0.552117 -0.020906  0.255137  0.258168  0.252680  0.975295  0.969303 -0.020100  0.277605  0.283780  0.278061  1.000000  0.992872  0.096986  0.381212  0.405666  0.375065  0.694815  0.689195  0.006716  0.009884  0.037000  0.017180 -0.043391 -0.043153 -0.046190 -0.055175 -0.020511 -0.053139  0.063603  0.062811 -0.050811 -0.069536 -0.042418 -0.059275 -0.010586 -0.011622 -0.121135 -0.169309 -0.040258 -0.157087 -0.001840 -0.001995 -0.019631 -0.041515 -0.026321 -0.025246 -0.037993 -0.039592  0.007993  0.019731  0.038197  0.023830  0.050836  0.051888 -0.002613  0.040943  0.050271  0.049029  0.211630  0.213550 -0.044756 -0.062349 -0.053409 -0.054145 -0.015938 -0.017082 -0.060374 -0.014562 -0.000994 -0.023140 -0.022963 -0.022559 -0.158468 -0.078477  0.107505 -0.133833 -0.064325 -0.063998 -0.061505 -0.002857  0.029789 -0.011982 -0.048083 -0.048797 -0.004848 -0.004454 -0.003808 -0.008889  0.079417  0.079695
86   0.026112 -0.036859 -0.181820 -0.034538 -0.013928 -0.035276 -0.016812  0.027916  0.028227  0.018715  0.031218 -0.144945 -0.139781 -0.013928  0.000420 -0.002079  0.026993  0.052815  0.043930  0.227805  0.228024  0.180141  0.244687  0.178754  0.239662  0.029205  0.030043  0.180175  0.244706  0.178754  0.239693  0.029438  0.030294 -0.007259 -0.006243  0.003924 -0.006946  0.015382  0.015310  0.185406  0.224028  0.135985  0.208689  0.045774  0.051227  0.181559  0.229569  0.192962  0.207566  0.042094  0.047324  0.308896  0.325037  0.136035  0.351548  0.005534  0.008449 -0.007995  0.299268  0.314727  0.299149  0.736013  0.735853 -0.007965  0.299285  0.314717  0.299159  0.741113  0.741185 -0.011217  0.001443  0.001478  0.000379  0.547558  0.548928 -0.020264  0.251922  0.258559  0.254489  0.968922  0.975408 -0.019515  0.274383  0.284291  0.280001  0.992872  1.000000  0.099048  0.373928  0.404237  0.375007  0.696377  0.694503  0.004092  0.006355  0.035125  0.014186 -0.045621 -0.045724 -0.049890 -0.058983 -0.020169 -0.056939  0.064581  0.064149 -0.050192 -0.070664 -0.043899 -0.059148 -0.009896 -0.010944 -0.122913 -0.174257 -0.042289 -0.161284 -0.001339 -0.001533 -0.020365 -0.045105 -0.029640 -0.027160 -0.037723 -0.039279  0.009122  0.019884  0.038042  0.024488  0.050245  0.051100 -0.001773  0.032758  0.046697  0.047190  0.210508  0.211772 -0.049717 -0.068642 -0.054122 -0.058755 -0.014825 -0.015205 -0.058635 -0.024917 -0.005500 -0.026270 -0.021563 -0.021475 -0.153050 -0.085715  0.102986 -0.136789 -0.064759 -0.064289 -0.059670 -0.013166  0.025383 -0.013895 -0.046019 -0.045773 -0.003889 -0.010560 -0.009462 -0.012857  0.075159  0.075266
87   0.018576  0.035724 -0.147472  0.090607 -0.014988  0.077833  0.104698  0.000055  0.005781  0.013384  0.002541 -0.091534 -0.075900 -0.014987 -0.000117  0.101446  0.018904  0.027076  0.095458  0.013789  0.011052  0.042026  0.079287  0.063107  0.067162 -0.017780 -0.009088  0.042027  0.079289  0.063107  0.067165 -0.017685 -0.009012  0.007787  0.004144 -0.007563  0.007401  0.020283  0.019482  0.108603  0.147711  0.112606  0.134407  0.020825  0.026660  0.116982  0.140074  0.091265  0.130677  0.026570  0.032572  0.169486  0.227932  0.106112  0.222365  0.044868  0.041835  0.320211  0.118363  0.085660  0.178606  0.093333  0.092230  0.320200  0.118376  0.085670  0.178594  0.093359  0.092299  0.117933  0.004775  0.010538  0.021088  0.058712  0.060063  0.299814  0.221595  0.213680  0.259680  0.101244  0.102925  0.276956  0.181870  0.173050  0.222350  0.096986  0.099048  1.000000  0.311232 -0.001917  0.605260  0.041874  0.040888 -0.008624  0.018060  0.036616  0.003303 -0.040706 -0.042876 -0.052502 -0.061840 -0.018605 -0.060210 -0.040947 -0.040422 -0.038461 -0.008913  0.021510 -0.027842  0.022389  0.019540 -0.078279 -0.046777  0.041692 -0.063329 -0.004231 -0.004579 -0.008275  0.014857  0.004053 -0.004820 -0.018114 -0.018782  0.013053  0.044236  0.044173  0.038489  0.060153  0.057880  0.115471  0.001362  0.005146  0.034566  0.003831  0.003026 -0.050335 -0.056349 -0.007616 -0.049123 -0.032674 -0.033794  0.001735 -0.079324 -0.068671 -0.062385 -0.026275 -0.026906 -0.088119 -0.192738 -0.079779 -0.165995 -0.037806 -0.037854  0.023880 -0.091816 -0.081321 -0.058251 -0.031312 -0.030961  0.116125 -0.001999 -0.005492  0.031895 -0.005744 -0.005186
88   0.117057  0.025705 -0.295702  0.001367  0.090330 -0.000544  0.019647  0.094858  0.116382  0.078175  0.105951 -0.215346 -0.196753  0.090313  0.014300  0.014852  0.108554  0.104789  0.074919  0.013007  0.018160  0.335124  0.431905  0.288388  0.422926  0.042743  0.051845  0.335135  0.431897  0.288386  0.422936  0.042434  0.051505  0.052244  0.077059  0.083491  0.056823  0.019908  0.020080  0.271301  0.357246  0.254287  0.320272  0.053592  0.056714  0.271012  0.357120  0.328257  0.315803  0.051184  0.054325  0.534759  0.625823  0.298895  0.638147  0.018173  0.019511  0.065354  0.536475  0.515006  0.502243  0.345732  0.346802  0.065352  0.536457  0.514982  0.502240  0.345912  0.346759  0.024765  0.070111  0.034264  0.024054  0.431614  0.430071  0.030442  0.440003  0.421140  0.414861  0.384064  0.375905  0.029362  0.445107  0.429903  0.424115  0.381212  0.373928  0.311232  1.000000  0.896875  0.906928  0.290093  0.283073  0.013987  0.046716  0.092608  0.038486 -0.050824 -0.049223 -0.149724 -0.171420 -0.030444 -0.167654  0.062511  0.062251 -0.111330 -0.093918 -0.014230 -0.109117 -0.021749 -0.022297 -0.245358 -0.250112  0.029551 -0.257506 -0.022741 -0.023154 -0.018831 -0.008824  0.007941 -0.011422 -0.046772 -0.047990 -0.005634  0.030239  0.071587  0.030450  0.079721  0.079861 -0.001664  0.141747  0.111551  0.097370 -0.040882 -0.037518 -0.158763 -0.068412  0.062112 -0.143783 -0.106289 -0.110931 -0.135371  0.078990  0.029867 -0.026411 -0.136776 -0.136364 -0.405026 -0.107529  0.233291 -0.274578 -0.165047 -0.164689 -0.133843  0.158801  0.127016  0.022727 -0.137228 -0.138130  0.001896  0.076287  0.036944  0.014916  0.084097  0.082901
89   0.042505 -0.060167 -0.345456 -0.061516  0.007090 -0.061212 -0.023106  0.038220  0.046427  0.040283  0.044632 -0.256990 -0.254346  0.007086  0.004014 -0.016838  0.040602  0.071609  0.047241 -0.004851 -0.004060  0.318015  0.432067  0.315476  0.422300  0.037778  0.038261  0.318063  0.432091  0.315474  0.422343  0.037496  0.037970  0.003362  0.010015  0.031234  0.005399  0.027534  0.028257  0.261095  0.341130  0.249884  0.308645  0.054906  0.057661  0.259001  0.346635  0.343697  0.305835  0.050390  0.052867  0.512460  0.569912  0.288609  0.602363  0.010325  0.013796 -0.042512  0.540248  0.568844  0.531278  0.362226  0.361154 -0.042510  0.540267  0.568827  0.531283  0.362397  0.361271 -0.015301  0.022331  0.018788  0.015235  0.477636  0.478328 -0.071551  0.405132  0.414759  0.400116  0.406401  0.404230 -0.065115  0.428654  0.442846  0.427637  0.405666  0.404237 -0.001917  0.896875  1.000000  0.784644  0.328165  0.323591  0.001874  0.015177  0.075317  0.023082 -0.066752 -0.068916 -0.173402 -0.195037 -0.027329 -0.191241  0.085917  0.086500 -0.101408 -0.117725 -0.046317 -0.108052 -0.040833 -0.040795 -0.249798 -0.304143 -0.010247 -0.295281 -0.031345 -0.031792 -0.030749 -0.062736 -0.032547 -0.036388 -0.048892 -0.050683  0.004776  0.031893  0.072660  0.037113  0.061316  0.061267 -0.031917  0.087882  0.104128  0.093713 -0.061716 -0.060813 -0.180180 -0.143006  0.015122 -0.171592 -0.113158 -0.116369 -0.132703 -0.009310  0.010641 -0.041287 -0.157950 -0.158750 -0.357140 -0.137507  0.253089 -0.279839 -0.189804 -0.189557 -0.136045  0.057238  0.114949  0.010611 -0.155193 -0.155925 -0.028131  0.008125  0.000982 -0.018087  0.090137  0.090178
90   0.054631 -0.026519 -0.357273  0.006552  0.025499 -0.001342  0.048116  0.036345  0.049897  0.047252  0.043753 -0.253745 -0.242433  0.025488  0.011150  0.048334  0.050908  0.077728  0.097185  0.006965  0.004375  0.276788  0.386830  0.284112  0.372772  0.020485  0.025918  0.276825  0.386850  0.284111  0.372806  0.020295  0.025707  0.009341  0.011413  0.020533  0.010837  0.033264  0.033265  0.269470  0.355149  0.262192  0.321950  0.056429  0.062182  0.272713  0.354844  0.322330  0.317365  0.056026  0.061638  0.511809  0.591895  0.290146  0.615157  0.035715  0.036657  0.161491  0.492493  0.493761  0.521565  0.339332  0.338105  0.161486  0.492516  0.493753  0.521562  0.339476  0.338207  0.059505  0.020537  0.021198  0.024790  0.407772  0.409411  0.125434  0.451166  0.452604  0.469983  0.378465  0.377337  0.116638  0.445810  0.449932  0.468755  0.375065  0.375007  0.605260  0.906928  0.784644  1.000000  0.280453  0.276065 -0.002174  0.024946  0.082683  0.021864 -0.077517 -0.080657 -0.171078 -0.193905 -0.032508 -0.189896  0.041486  0.042647 -0.105051 -0.100805 -0.024478 -0.104045 -0.019280 -0.021243 -0.245846 -0.265592  0.021159 -0.270548 -0.027472 -0.027944 -0.030119 -0.040635 -0.022179 -0.031866 -0.049162 -0.051037  0.009994  0.050322  0.082881  0.050494  0.084123  0.082611  0.044611  0.076338  0.086156  0.094813 -0.044869 -0.044845 -0.177121 -0.131787  0.028628 -0.164890 -0.107804 -0.111295 -0.104755 -0.053999 -0.036439 -0.075765 -0.138981 -0.140041 -0.339808 -0.217965  0.153033 -0.320901 -0.170263 -0.170093 -0.094126  0.003970  0.044409 -0.027238 -0.139846 -0.140385  0.047364  0.031479  0.011133  0.012230  0.067016  0.067196
91   0.017855 -0.036346 -0.177594 -0.034007 -0.007703 -0.035404 -0.007296  0.019861  0.019725  0.014510  0.022612 -0.157997 -0.153840 -0.007705  0.002500 -0.002509  0.017992  0.036403  0.030251  0.022430  0.022703  0.151551  0.206367  0.150808  0.201821 -0.009210 -0.009835  0.151579  0.206383  0.150807  0.201846 -0.009066 -0.009664 -0.005052 -0.003069  0.006228 -0.004657  0.012096  0.012237  0.146056  0.178343  0.111774  0.165021  0.029093  0.033651  0.141333  0.182025  0.162110  0.163144  0.026425  0.030501  0.242223  0.263213  0.123167  0.281900  0.017526  0.020405 -0.007146  0.253038  0.264910  0.251386  0.446327  0.444610 -0.007121  0.253053  0.264903  0.251397  0.449733  0.448122 -0.009700  0.000658 -0.000816 -0.002122  0.429373  0.430412 -0.019970  0.189781  0.193916  0.189823  0.695677  0.697695 -0.018286  0.216411  0.223430  0.219321  0.694815  0.696377  0.041874  0.290093  0.328165  0.280453  1.000000  0.993992  0.005981  0.006137  0.033169  0.016434 -0.061642 -0.062063 -0.071719 -0.081182 -0.017128 -0.079135  0.023214  0.022062 -0.053372 -0.071711 -0.040998 -0.061618 -0.013048 -0.013331 -0.117999 -0.156758 -0.024586 -0.149085 -0.014414 -0.014327 -0.019900 -0.044839 -0.026797 -0.025661 -0.026424 -0.027492  0.008550  0.028267  0.045992  0.029257  0.034770  0.034970 -0.004061  0.026980  0.037371  0.037090  0.077561  0.077994 -0.068175 -0.085647 -0.059224 -0.077631  0.372740  0.371389 -0.052038 -0.019636 -0.004334 -0.022583 -0.021320 -0.021655 -0.146082 -0.100053  0.072445 -0.142228 -0.030191 -0.029583 -0.049637 -0.013641  0.017773 -0.014422  0.077981  0.078002 -0.000855 -0.010541 -0.011124 -0.013574 -0.041803 -0.041763
92   0.015750 -0.041322 -0.184162 -0.036007 -0.008166 -0.037577 -0.007023  0.018389  0.017660  0.013793  0.021101 -0.164467 -0.160797 -0.008167  0.001394 -0.002682  0.016310  0.035267  0.029540  0.015260  0.015902  0.148154  0.202927  0.149885  0.198597 -0.015576 -0.016576  0.148184  0.202944  0.149885  0.198624 -0.015405 -0.016374 -0.007329 -0.007089  0.001582 -0.007152  0.012681  0.012749  0.143024  0.174670  0.110539  0.161861  0.029022  0.033383  0.138371  0.178474  0.160608  0.160011  0.026409  0.030289  0.236771  0.256341  0.121388  0.275845  0.023401  0.026286 -0.007331  0.248949  0.262905  0.250049  0.436787  0.436555 -0.007306  0.248966  0.262900  0.250060  0.440205  0.440095 -0.009741 -0.002434 -0.001927 -0.002548  0.424110  0.425157 -0.020173  0.185536  0.191360  0.187850  0.689995  0.695883 -0.018456  0.212153  0.220746  0.217260  0.689195  0.694503  0.040888  0.283073  0.323591  0.276065  0.993992  1.000000  0.004987  0.004356  0.031958  0.015159 -0.064829 -0.065363 -0.080214 -0.090300 -0.017568 -0.088132  0.015512  0.014485 -0.054296 -0.075027 -0.044187 -0.063180 -0.013193 -0.013817 -0.122480 -0.162749 -0.025063 -0.155031 -0.013865 -0.013833 -0.020652 -0.047426 -0.028893 -0.026980 -0.026623 -0.027717  0.008217  0.027120  0.045147  0.028498  0.033723  0.033665 -0.004495  0.023679  0.035671  0.035796  0.075965  0.076133 -0.076348 -0.093883 -0.061034 -0.085783  0.377201  0.380043 -0.052534 -0.027367 -0.009879 -0.028079 -0.019844 -0.020334 -0.148699 -0.107019  0.070416 -0.149045 -0.028567 -0.028023 -0.049996 -0.020626  0.012725 -0.018979  0.080709  0.081298 -0.000382 -0.010923 -0.011433 -0.014126 -0.043629 -0.043798
93   0.242614 -0.014232  0.033707 -0.025993  0.052854 -0.026381 -0.011034  0.293504  0.252780 -0.001568  0.289916  0.004184  0.001042  0.052848  0.002510  0.023958  0.242336  0.208027  0.126161  0.005927  0.015508  0.065698  0.026081 -0.019745  0.046086  0.004956  0.004698  0.065650  0.026047 -0.019744  0.046041  0.004988  0.004730  0.076815  0.071994 -0.005758  0.076300 -0.003201 -0.003218  0.015062  0.004177 -0.021002  0.009796  0.011259  0.013363  0.015721  0.007331 -0.026803  0.011843  0.011000  0.012998  0.036406 -0.013049 -0.051723  0.016040  0.002195  0.003794  0.001129  0.043548  0.017764  0.010103  0.007517  0.011613  0.001078  0.043509  0.017747  0.010077  0.007448  0.011509  0.010002  0.059230  0.037290  0.030426  0.014284  0.012165 -0.000357  0.012687 -0.001461 -0.005192  0.011347  0.009348 -0.000834  0.020147  0.003707 -0.000847  0.006716  0.004092 -0.008624  0.013987  0.001874 -0.002174  0.005981  0.004987  1.000000  0.674149 -0.021173  0.972772  0.008127  0.006768  0.048820  0.047227 -0.017793  0.048071 -0.001430 -0.001092  0.040617  0.008745 -0.032338  0.031456 -0.004522 -0.004641  0.069616  0.004165 -0.079345  0.039056 -0.007184 -0.007210  0.004117 -0.024795 -0.028622 -0.005635 -0.009480 -0.010227  0.153486  0.077643 -0.014460  0.126944  0.005378  0.005185  0.023621  0.074276  0.037352  0.031354  0.009891  0.011493  0.043577  0.045253  0.004556  0.042252 -0.004016 -0.006361 -0.010550  0.047241  0.027530  0.015736 -0.002583 -0.002068  0.002478  0.025872  0.003441  0.021342  0.009894  0.010127 -0.008390  0.023476  0.012385  0.000078  0.001425  0.000340 -0.006115  0.008737  0.006807  0.002123 -0.000104 -0.000531
94   0.287092  0.132789  0.038030  0.140002  0.038503  0.139357  0.044532  0.185693  0.269750  0.164532  0.201475 -0.007983  0.002425  0.038488  0.009327  0.079948  0.284465  0.290936  0.236557 -0.016771 -0.010250  0.021762  0.038450  0.018823  0.026246  0.005311  0.009491  0.021714  0.038411  0.018821  0.026205  0.005220  0.009403  0.065061  0.085953  0.052355  0.067166 -0.002104 -0.002288 -0.032231 -0.020462  0.008699 -0.030353  0.007505  0.005760 -0.032247 -0.023150  0.017253 -0.030095  0.006537  0.005013 -0.027078  0.069431  0.075830  0.009937 -0.007725 -0.009352  0.070992  0.072717  0.037243  0.048530  0.009990  0.011630  0.070921  0.072668  0.037223  0.048493  0.010038  0.011637  0.028665  0.076368  0.051392  0.043805  0.014352  0.013365  0.064295 -0.005692 -0.024225 -0.018298  0.013738  0.010311  0.061228 -0.003970 -0.022947 -0.015938  0.009884  0.006355  0.018060  0.046716  0.015177  0.024946  0.006137  0.004356  0.674149  1.000000  0.619951  0.770437  0.003279  0.006290 -0.003736  0.010658  0.041458  0.008240  0.018563  0.018882 -0.000726  0.069448  0.061904  0.010666 -0.003529 -0.001856 -0.053182  0.055519  0.087554  0.003213 -0.003126 -0.003441 -0.014579  0.102824  0.071118  0.002523  0.008069  0.008715  0.083262  0.197838  0.157798  0.146561 -0.001081 -0.003467  0.080338  0.117440  0.076953  0.080872 -0.002977 -0.001522  0.010329  0.012173 -0.013591  0.006015 -0.002943 -0.005019 -0.018318  0.050070  0.022112  0.008740  0.008409  0.009231 -0.023318  0.009633  0.003495 -0.000345  0.005336  0.005527 -0.026192  0.027680  0.011373 -0.011472  0.010453  0.010425  0.014020  0.049064  0.047611  0.043052  0.001967  0.001692
95   0.136964  0.076142 -0.047242  0.089728  0.000407  0.090314  0.025912 -0.025694  0.117521  0.275859  0.011817 -0.065102 -0.053011  0.000395  0.007498  0.056890  0.133208  0.163690  0.156414 -0.054678 -0.052494 -0.030088  0.058680  0.094725  0.019793 -0.005942 -0.002767 -0.030120  0.058664  0.094727  0.019774 -0.006278 -0.003087  0.028811  0.045894  0.068865  0.033032  0.005366  0.005078 -0.066997 -0.030324  0.066300 -0.051672 -0.003661 -0.008403 -0.067739 -0.033915  0.106504 -0.053071 -0.005307 -0.009660 -0.061513  0.119102  0.206986  0.022644 -0.012946 -0.017210  0.071294  0.102807  0.089044  0.104008  0.027781  0.027294  0.071201  0.102793  0.089046  0.103983  0.028045  0.027551  0.034712  0.041950  0.034032  0.032253  0.043597  0.044426  0.075586 -0.009884 -0.018067 -0.007150  0.037679  0.035485  0.070565 -0.009555 -0.017328 -0.005106  0.037000  0.035125  0.036616  0.092608  0.075317  0.082683  0.033169  0.031958 -0.021173  0.619951  1.000000  0.191470 -0.011127 -0.009435 -0.078446 -0.065892  0.056271 -0.068553  0.036587  0.036681 -0.045696  0.038831  0.097520 -0.023219 -0.003908 -0.002223 -0.156464  0.022193  0.207262 -0.073940 -0.004899 -0.005092 -0.027741  0.087479  0.111143  0.009116  0.031557  0.032169 -0.036253  0.260205  0.351427  0.133733 -0.011911 -0.016100  0.062943  0.089448  0.074468  0.080332 -0.032427 -0.031886 -0.059260 -0.060265 -0.034983 -0.065043 -0.006707 -0.008110 -0.026766  0.004058 -0.010157 -0.017850  0.001135  0.001511 -0.080997 -0.054095  0.014124 -0.072558 -0.018511 -0.018617 -0.033141 -0.000861 -0.005563 -0.024688  0.002656  0.003271  0.013943  0.030694  0.030038  0.028670  0.004961  0.004876
96   0.261273 -0.004255  0.013532 -0.011290  0.051455 -0.011672 -0.005715  0.280862  0.266853  0.056855  0.286280 -0.013762 -0.014634  0.051446  0.003447  0.035483  0.259942  0.228455  0.148668 -0.009785  0.000249  0.057593  0.041654  0.006359  0.052070  0.002591  0.002587  0.057536  0.041616  0.006360  0.052021  0.002533  0.002532  0.084626  0.082596  0.009595  0.085148 -0.002046 -0.002005 -0.001495 -0.002861 -0.002822 -0.002575  0.009296  0.010326 -0.001020 -0.000333  0.002518 -0.000859  0.008634  0.009691  0.022290  0.016923  0.002128  0.023986 -0.001323 -0.000600  0.024850  0.070825  0.041889  0.039949  0.014134  0.018047  0.024771  0.070785  0.041875  0.039917  0.014129  0.018009  0.019942  0.067560  0.044886  0.038154  0.027019  0.025126  0.021433  0.011091 -0.004721 -0.005136  0.021985  0.019556  0.019178  0.018861  0.000798 -0.000167  0.017180  0.014186  0.003303  0.038486  0.023082  0.021864  0.016434  0.015159  0.972772  0.770437  0.191470  1.000000  0.003843  0.002450  0.026741  0.026212 -0.009599  0.026787  0.007559  0.007837  0.028609  0.013982 -0.009876  0.025562 -0.004459 -0.004150  0.029327  0.002728 -0.030471  0.015834 -0.007495 -0.007532 -0.002722 -0.009558 -0.003855 -0.003567 -0.000856 -0.001483  0.141223  0.151794  0.086323  0.170837  0.001020  0.000241  0.038899  0.090664  0.051347  0.047380  0.000012  0.001706  0.024629  0.025534 -0.005776  0.021746 -0.005307 -0.007934 -0.017567  0.044806  0.022903  0.009434 -0.003296 -0.002749 -0.022018  0.005617  0.005946 -0.003401  0.005039  0.005233 -0.015819  0.020097  0.008688 -0.007216  0.001863  0.000908 -0.003223  0.010887  0.008583  0.004397  0.000272 -0.000159
97   0.024839  0.022293  0.121884  0.012608  0.007563  0.012616  0.006374  0.009623  0.024125  0.038936  0.015305  0.309537  0.303634  0.007566 -0.003651  0.000371  0.024161  0.017635  0.007620  0.089197  0.092380 -0.045021 -0.112952 -0.117446 -0.095448  0.140634  0.146861 -0.045045 -0.112968 -0.117442 -0.095471  0.140956  0.147098  0.016198  0.021713  0.034125  0.018560 -0.063562 -0.063577  0.003589 -0.013783 -0.042877 -0.006908  0.030707  0.033461  0.003111 -0.016183 -0.073265 -0.007222  0.035157  0.037574 -0.050297 -0.065977 -0.062309 -0.068966 -0.000215 -0.000011 -0.007594 -0.086372 -0.096378 -0.096711 -0.005384 -0.003361 -0.007627 -0.086379 -0.096369 -0.096713 -0.005365 -0.003434  0.002217  0.005729  0.000018 -0.001363 -0.065549 -0.065969  0.004585 -0.006365 -0.012618 -0.014332 -0.045230 -0.047576  0.003643 -0.012463 -0.019700 -0.021741 -0.043391 -0.045621 -0.040706 -0.050824 -0.066752 -0.077517 -0.061642 -0.064829  0.008127  0.003279 -0.011127  0.003843  1.000000  0.970225  0.065910  0.070888  0.002290  0.070020 -0.034748 -0.035521  0.015272  0.010195 -0.006935  0.013744  0.159507  0.152091  0.062497  0.078505  0.004737  0.076337  0.095002  0.095788  0.006742  0.016946  0.016557  0.012683 -0.101455 -0.108278  0.011146  0.001647 -0.003158  0.004213  0.317149  0.318985  0.004955 -0.002043 -0.016533 -0.018492  0.050293  0.051015  0.064195  0.075193  0.030324  0.066874 -0.015987 -0.020366  0.011822  0.044557  0.027252  0.032600  0.009476  0.010365  0.070951  0.105959  0.002981  0.109300  0.020686  0.020554  0.014406  0.063046  0.037501  0.045202 -0.001178 -0.001348 -0.010769  0.013339  0.011867  0.006417  0.008236  0.008476
